"Timestamp","BTOffset","Init_Angles","GraspSteps","CumulativeReward","checkpointVisitedTimes","Vaild_CP","First_CP_Step"
"2024-10-03 14:38:43","-0.001608961,0.03512215,0.1427039","5.421793,10.51207,41.03459,26.32176,46.47467,25.87374","22","0.2497","39,39,39,38,38,38,38,35,12,5,3,1,1","8","3"
"2024-10-03 14:38:57","0.01280659,0.03875419,0.124346","5.575114,20.40748,28.70019,28.51043,56.13215,11.57175","17","0.2015","27,27,27,25,25,25,25,24,16,12,3,0,0","9","3"
"2024-10-03 14:39:11","0.0007132348,0.02018262,0.1329302","18.15054,24.80424,22.91763,25.62263,47.5996,6.257143","17","0.1984999","46,46,46,46,46,46,42,2,0,0,0,0,0","7","5"
"2024-10-03 14:39:24","0.006918234,-0.04680234,0.1335164","-2.409711,25.46479,23.03189,28.44749,46.05291,-19.04669","11","0.02660001","46,46,46,31,12,7,3,0,0,0,0,0,0","4","4"
"2024-10-03 14:39:41","0.002584257,0.02929291,0.1316553","4.788412,18.90078,30.85977,28.67058,57.10351,12.09298","29","0.27065","48,48,47,47,47,47,47,28,1,0,0,0,0","8","3"
"2024-10-03 14:39:54","0.00386209,0.03874769,0.1443916","5.639078,12.59796,39.18759,11.1674,38.44411,28.41597","11","0.2874499","44,44,44,44,43,41,41,38,14,3,0,0,0","8","3"
"2024-10-03 14:40:06","0.01525822,0.03555208,0.1250533","14.49362,20.4673,28.66149,29.11199,55.0309,11.34153","9","0.3444499","45,44,44,44,44,44,42,41,18,4,3,0,0","8","3"
"2024-10-03 14:40:21","-0.01194781,0.03882289,0.1250862","14.17217,16.43456,35.02892,33.70197,52.78867,14.38105","17","0.4486997","48,47,47,47,47,47,47,47,40,26,4,0,0","10","3"
"2024-10-03 14:40:33","-0.01975429,0.030433,0.1311047","-13.4735,18.43931,30.95731,24.13661,63.38869,12.15975","8","0.28805","45,45,45,45,45,45,45,35,4,1,0,0,0","8","6"
"2024-10-03 14:40:46","0.004298339,-0.04980982,0.1109349","-3.783516,48.35517,-11.47478,50.46569,51.43576,-64.40345","11","0","3,0,0,0,0,0,0,0,0,0,0,0,0","1","17"
"2024-10-03 14:41:00","0.01357437,0.0344789,0.1417496","31.46197,9.484597,41.21139,-5.277781,50.25948,-43.94833","15","0.2919","47,47,47,47,46,46,46,38,10,1,0,0,0","8","4"
"2024-10-03 14:41:12","0.01016723,-0.01807118,0.1362171","1.583171,40.98381,3.980113,23.11135,19.55794,-12.89314","9","0.11425","38,38,37,37,37,34,15,4,1,1,0,0,0","6","4"
"2024-10-03 14:41:37","-0.011876,0.02856669,0.1384096","5.473771,14.75033,36.1644,24.09013,45.99299,24.27807","16","0.2853","45,45,45,45,45,45,44,31,12,2,1,1,1","8","4"
"2024-10-03 14:41:50","-0.005411793,0.0258567,0.135534","-4.707401,24.39424,23.63168,24.62773,46.97766,-10.72341","12","0.256","40,40,39,39,38,38,37,34,13,3,2,2,1","8","3"
"2024-10-03 14:42:02","-0.0009092659,0.01763228,0.1440661","-8.923625,26.17768,22.16265,22.65883,37.71812,-5.854556","7","0.20595","46,46,46,46,45,43,42,25,10,2,1,0,0","8","3"
"2024-10-03 14:42:15","-0.0086763,-0.02649318,0.132081","1.643841,37.74139,4.338865,37.86639,50.65672,-53.62346","12","0.09095001","47,47,47,47,46,32,11,4,0,0,0,0,0","6","4"
"2024-10-03 14:42:27","0.01758499,0.02327187,0.1424998","-5.390913,22.18256,27.22289,35.44485,44.38503,-37.30613","4","0.2079999","48,48,48,47,47,47,46,13,0,0,0,0,0","7","3"
"2024-10-03 14:42:41","-0.003298808,0.04962625,0.1207626","8.76593,16.41321,34.36375,32.12179,52.32648,17.11887","17","0.4433998","46,46,46,45,45,44,44,44,40,10,1,0,0","9","2"
"2024-10-03 14:42:53","0.001724504,-0.007454145,0.1446343","-5.531829,19.71054,28.9024,23.77298,51.72168,-30.15522","5","0.1806","48,48,47,47,47,47,33,8,1,0,0,0,0","7","3"
"2024-10-03 14:43:07","-0.002692103,0.03672175,0.1348576","1.566392,14.44764,36.49879,24.02489,48.53212,19.59181","16","0.3440999","48,48,48,48,47,47,47,46,23,4,1,0,0","8","3"
"2024-10-03 14:43:20","-0.002614187,-0.05474462,0.1128375","-1.896123,53.54531,-22.3864,37.51144,60.01245,-64.3214","11","0","0,0,0,0,0,0,0,0,0,0,0,0,0","0","0"
"2024-10-03 14:43:38","-0.01501568,0.04618609,0.1293801","-3.422777,19.76838,29.79425,31.64586,55.4597,11.58291","37","0.4113999","48,48,48,48,48,47,47,47,35,2,0,0,0","9","3"
"2024-10-03 14:43:50","-0.0007706331,0.02034929,0.1404537","21.64477,11.90088,40.98286,22.77025,36.89692,35.85332","8","0.19405","47,47,47,47,47,47,37,2,0,0,0,0,0","7","4"
"2024-10-03 14:44:07","0.004862244,0.04115424,0.1278976","7.889102,19.55362,29.64141,28.88721,52.17999,13.87865","31","0.4370999","42,42,42,42,42,42,42,42,27,16,3,0,0","9","5"
"2024-10-03 14:44:20","-0.003366141,-0.005374126,0.1424186","-5.490456,25.85533,21.51225,18.13651,41.7784,8.817532","8","0.2152499","48,48,48,48,47,47,40,12,1,0,0,0,0","7","3"
"2024-10-03 14:44:33","-0.001743414,-0.01754299,0.1379492","27.84961,28.86786,19.72938,29.59555,29.65405,-4.403605","11","0.1555","45,45,45,45,44,41,25,5,0,0,0,0,0","7","6"
"2024-10-03 14:44:46","-0.008698675,-0.01912555,0.1365863","13.02008,53.28368,-22.59119,32.26318,57.72906,-72.601","14","0.13295","47,47,47,46,46,43,24,2,0,0,0,0,0","7","4"
"2024-10-03 14:44:59","0.004098553,-0.05317288,0.1080098","5.633212,47.65569,-10.90809,47.31545,50.60344,-63.18444","11","5E-05","1,1,0,0,0,0,0,0,0,0,0,0,0","2","50"
"2024-10-03 14:45:14","0.01602769,0.02083704,0.1305304","8.598333,19.66467,29.35589,28.16002,62.06502,4.879533","18","0.2212","47,47,47,46,46,45,45,28,11,1,0,0,0","8","4"
"2024-10-03 14:45:28","-0.01869542,0.05396773,0.1352207","18.31192,17.59518,33.1629,34.37371,45.99152,18.86789","16","0.7105001","45,45,45,45,44,44,44,43,42,37,27,0,0","11","4"
"2024-10-03 14:45:42","-0.0004257765,0.03299933,0.1351834","10.09226,12.56707,39.0727,26.48352,45.88673,22.87035","17","0.2973","39,39,38,38,38,38,37,33,13,7,4,1,0","8","3"
"2024-10-03 14:45:56","-0.001897038,-0.001643491,0.1440424","8.296025,30.61695,17.10598,20.11093,27.31698,0.7625031","16","0.23955","48,47,47,47,47,46,41,33,0,0,0,0,0","8","3"
"2024-10-03 14:46:10","-0.003911879,0.03602305,0.1418728","-4.140625,14.27587,34.28025,18.44407,57.02819,14.48409","14","0.2287","32,32,32,32,32,31,30,29,15,1,1,0,0","8","3"
"2024-10-03 14:46:22","5.995762E-05,0.04978872,0.1234519","11.28271,18.30337,31.53464,31.79989,50.83377,15.86131","10","0.5702","47,47,47,47,47,47,47,47,45,25,0,0,0","10","4"
"2024-10-03 14:46:35","-0.01103969,0.03691877,0.1336845","-11.74119,14.01744,35.98019,24.85522,65.28349,13.54652","8","0.3605999","45,45,45,44,44,44,44,42,22,2,1,1,0","8","3"
"2024-10-03 14:46:52","0.003595862,0.03660214,0.1409882","7.824447,16.85588,33.43831,21.11025,41.06891,24.32203","33","0.3874499","43,43,43,42,42,42,42,41,34,8,4,0,0","9","3"
"2024-10-03 14:47:05","-0.01095351,0.04006142,0.1244948","3.991742,13.26789,38.48186,31.11071,54.86853,17.96911","10","0.3176499","37,36,36,36,36,36,36,34,29,4,2,2,0","9","2"
"2024-10-03 14:47:18","0.00512509,-0.04731228,0.1208834","-2.798871,46.8801,-11.65608,35.58942,55.01229,-58.46167","11","0.03345001","15,15,15,14,11,9,8,5,3,3,1,0,0","7","6"
"2024-10-03 14:47:33","-0.00385233,0.03009162,0.1329549","20.4604,15.10271,35.75403,24.2592,47.66297,21.54077","20","0.246","35,35,35,35,34,34,32,29,20,4,0,0,0","9","4"
"2024-10-03 14:47:50","-0.003496467,0.04633852,0.1267845","14.37984,20.0381,29.03294,33.98122,49.20726,11.19391","29","0.5022998","48,48,48,47,47,47,47,47,43,24,1,0,0","9","3"
"2024-10-03 14:48:03","-0.003557927,0.03909424,0.1425177","23.33977,21.27546,27.55684,33.64445,45.26488,3.955848","10","0.4250998","47,47,47,47,47,46,46,45,38,13,1,0,0","9","4"
"2024-10-03 14:48:17","-0.0009319512,0.0358175,0.1281163","14.33381,12.04278,39.53168,32.47138,57.37971,16.86281","18","0.3356999","42,42,42,42,42,41,41,40,28,5,2,0,0","9","4"
"2024-10-03 14:48:30","-0.01840787,0.04473937,0.1286481","7.877717,14.33847,36.64302,31.74181,52.44627,17.65157","9","0.4975997","40,40,40,40,39,39,39,38,37,33,6,1,0","10","3"
"2024-10-03 14:48:42","-0.0005168625,0.004098835,0.1437691","17.92866,20.3872,28.40617,17.48926,44.18703,17.95747","10","0.1425","36,36,36,36,35,34,27,9,1,0,0,0,0","7","4"
"2024-10-03 14:48:55","-0.005748454,0.006451928,0.1426166","14.90984,25.41591,23.12135,27.74842,34.79227,8.781746","7","0.1744","46,46,46,46,46,44,32,2,0,0,0,0,0","7","5"
"2024-10-03 09:17:27","-0.003913123,0.01669449,0.143911","-6.970315,18.53163,32.00344,21.30141,58.62065,13.47031","10","0.2048499","47,47,47,47,47,47,42,6,1,0,0,0,0","7","4"
"2024-10-03 09:17:41","0.01223073,-0.04712176,0.1141841","2.442599,57.14526,-22.44264,40.29083,33.40546,-49.48998","18","0.0434","21,19,17,17,16,13,5,2,1,1,0,0,0","6","5"
"2024-10-03 09:17:55","-0.01201345,0.04214288,0.1245399","1.696911,18.80169,33.23541,32.10604,54.44265,11.509","16","0.10945","16,16,16,16,16,16,16,12,8,5,3,0,0","8","3"
"2024-10-03 09:18:08","0.001752505,0.0008069598,0.1419012","-4.412562,28.52382,20.6215,11.25295,37.06064,8.393094","10","0.09775002","40,40,39,39,38,32,12,7,1,0,0,0,0","6","4"
"2024-10-03 09:18:20","-0.01683684,-0.0534151,0.1217095","5.202631,39.68983,13.54081,23.97729,-5.47204,-4.893359","8","0.0006","4,4,3,2,0,0,0,0,0,0,0,0,0","3","4"
"2024-10-03 09:18:33","-0.004532987,-0.0138704,0.1392236","7.845028,28.56275,20.67362,20.50968,37.52356,-5.913944","10","0.19225","47,47,47,47,47,47,40,21,4,0,0,0,0","7","4"
"2024-10-03 09:18:46","-0.0144969,0.04587117,0.1211128","7.986245,16.90751,35.92606,33.42618,52.15399,14.90407","10","0.2574999","30,30,30,30,30,28,28,28,22,5,2,0,0","9","3"
"2024-10-03 09:19:00","-0.004753462,-0.01472287,0.1414189","11.22648,43.97103,7.31078,26.21124,-2.123106,-11.94576","18","0.1870999","46,46,46,46,46,45,35,13,3,2,1,0,0","7","4"
"2024-10-03 09:19:13","-0.01785332,0.04006546,0.138232","-3.542953,20.25074,30.62339,31.54988,55.77327,12.48136","12","0.4087499","42,42,42,42,42,41,40,39,31,12,3,1,1","9","3"
"2024-10-03 09:19:26","-0.001354378,0.03604328,0.1397069","11.46203,20.52088,31.71307,19.01463,36.92566,27.13719","8","0.3126999","48,48,48,47,47,47,47,44,14,3,0,0,0","8","3"
"2024-10-03 09:19:38","-0.01005003,0.04589928,0.1233121","4.705783,18.4123,33.48734,31.71509,52.60838,13.85067","8","0.19025","24,24,23,23,21,21,21,21,19,6,1,0,0","9","2"
"2024-10-03 09:19:52","0.01890387,-0.0423791,0.1352759","10.85587,49.82238,-15.93349,28.91442,58.77853,-54.49908","13","0.06444999","31,31,31,30,29,21,13,4,1,1,0,0,0","6","5"
"2024-10-03 09:20:07","-0.01865811,0.04272638,0.1435589","-3.420181,15.05065,36.45039,32.31005,58.44087,12.46676","24","0.3107499","42,42,42,42,42,42,42,41,23,3,0,0,0","9","9"
"2024-10-03 09:20:23","-0.007514821,0.03372309,0.1289765","5.970808,18.29133,33.61142,31.79177,55.88706,12.23346","26","0.30535","48,48,48,47,47,47,47,41,6,1,0,0,0","8","3"
"2024-10-03 09:20:36","-0.001932953,0.006456104,0.140659","18.34009,18.61581,32.96647,21.58966,47.13409,18.37794","10","0.12535","47,47,47,47,47,43,6,2,1,0,0,0,0","6","4"
"2024-10-03 09:20:50","0.004329852,0.03562444,0.1359983","7.11906,24.70297,24.72528,24.90299,42.32604,14.4942","17","0.3288499","44,44,44,44,43,42,42,39,26,8,4,0,0","9","3"
"2024-10-03 09:21:04","-0.008248401,0.04596026,0.1364861","14.00305,16.25194,35.86212,29.40512,46.98614,21.23437","16","0.4920498","44,44,44,44,43,43,42,42,41,21,9,2,0","9","3"
"2024-10-03 09:21:18","-0.008751122,0.03115241,0.1336637","-15.69045,14.34201,38.0397,24.12362,65.83588,9.304295","16","0.2836","44,44,44,44,44,43,42,40,10,2,1,1,0","8","4"
"2024-10-03 09:21:32","-0.007478104,0.04567273,0.1394188","6.485822,21.97423,28.09896,28.26061,49.44624,11.7214","16","0.4416998","48,48,48,48,48,47,47,46,42,1,0,0,0","9","3"
"2024-10-03 09:21:48","-0.003084537,0.01155037,0.1427813","22.90074,33.64302,19.63405,28.94072,8.801838,-7.185834","26","0.1765","45,45,45,45,45,44,35,7,1,0,0,0,0","7","6"
"2024-10-03 09:22:02","-0.001186778,0.04448755,0.1299426","6.137178,20.38174,30.15634,28.25133,55.82646,11.27321","17","0.3126999","35,35,35,34,34,33,32,29,25,17,9,0,0","9","3"
"2024-10-03 09:22:15","0.003518943,0.03485821,0.1276727","13.70609,18.44373,32.99491,27.13935,51.75704,15.38674","10","0.3872499","44,44,44,44,44,44,44,43,30,12,3,0,0","9","4"
"2024-10-03 09:22:27","0.008043634,-0.0477045,0.1163566","-11.45394,48.69011,-10.99875,44.15566,47.11837,-64.3373","4","0","1,0,0,0,0,0,0,0,0,0,0,0,0","1","32"
"2024-10-03 09:22:40","0.008367797,-0.03237168,0.1302089","1.07103,43.65448,-1.85418,28.65558,34.01504,-28.82367","14","0.17445","45,45,45,45,44,43,34,21,5,0,0,0,0","7","4"
"2024-10-03 09:22:57","-0.003769311,0.04522905,0.1341877","10.7646,19.15381,32.11492,30.64915,48.24114,17.6888","30","0.4532998","48,48,47,47,47,47,47,47,43,20,1,0,0","9","2"
"2024-10-03 09:23:11","0.002097017,0.03392833,0.1309408","9.026618,21.36558,28.8075,28.73408,52.73959,11.25817","17","0.33595","47,47,47,47,47,47,47,42,15,1,0,0,0","8","4"
"2024-10-03 09:23:25","-0.003293493,0.02142296,0.1363438","11.12471,24.9453,24.64317,23.07618,43.69117,-0.05655898","16","0.2118999","48,47,47,47,47,47,44,23,2,0,0,0,0","7","3"
"2024-10-03 09:23:39","-0.01262645,0.0290686,0.1420194","11.54456,15.00109,38.15065,33.80542,43.88101,22.04459","15","0.3239499","48,48,47,47,47,47,46,45,17,5,0,0,0","8","3"
"2024-10-03 09:23:52","-0.01728368,0.03415645,0.132543","3.132277,17.14897,35.01886,31.85685,47.25167,20.21479","9","0.4228499","44,44,44,44,44,43,42,42,30,15,5,0,0","9","3"
"2024-10-03 09:24:05","-0.007648138,-0.05062893,0.1230855","-5.056833,39.87831,2.477086,37.11837,53.1721,-49.24724","13","0.01195","14,13,12,12,10,6,2,0,0,0,0,0,0","5","4"
"2024-10-03 09:24:19","-0.0154652,0.03857134,0.1191709","-5.387914,14.97078,38.12873,29.10044,64.71603,11.33248","14","0.1712","24,24,24,24,24,24,24,24,12,3,2,1,0","8","6"
"2024-10-03 09:24:31","-0.003145749,-0.02118027,0.1359619","6.529886,35.46589,10.43889,36.91475,37.23558,-35.52378","6","0.1856","47,47,47,47,47,46,35,10,2,0,0,0,0","7","4"
"2024-10-03 09:24:46","-0.01422309,0.04243819,0.136804","-2.869436,13.71998,38.087,28.47692,55.80143,17.30894","21","0.4161999","48,48,48,48,47,47,47,47,31,5,1,0,0","9","3"
"2024-10-03 09:25:02","-0.006959484,0.04345619,0.1355737","10.61251,19.88132,30.93962,30.61282,48.13919,15.49488","25","0.7154001","48,48,48,47,47,47,47,47,46,43,29,0,0","11","3"
"2024-10-03 09:25:14","-0.01471602,0.04259837,0.1426299","4.694379,21.38588,27.89674,13.3069,51.05428,-18.02581","9","0.4504998","48,48,48,47,47,47,47,47,41,10,0,0,0","9","3"
"2024-10-03 09:25:27","-0.005524125,0.04108593,0.1309281","6.449826,15.94723,36.38065,28.66714,49.71739,18.4565","12","0.4184499","48,48,48,48,47,47,47,44,34,8,0,0,0","9","3"
"2024-10-03 09:25:43","-0.002730826,-0.05153568,0.115018","18.5998,42.88037,2.658473,35.84127,17.26142,-24.6319","22","0.01875","9,8,8,8,6,6,4,2,1,0,0,0,0","6","4"
"2024-10-03 09:25:56","-0.01117323,0.04760405,0.1341684","9.301638,20.19899,30.49306,28.74731,51.0564,11.18482","12","0.4307998","44,44,44,44,44,44,43,42,39,15,3,1,0","9","3"
"2024-10-03 09:26:10","-0.01692668,0.04493733,0.1392919","13.08588,19.0456,32.06002,29.74356,47.6389,16.44106","16","0.4547998","46,46,46,46,46,46,46,45,41,7,0,0,0","9","5"
"2024-10-03 09:26:25","-0.002747013,0.0009531027,0.1448233","4.628222,22.12373,28.62989,21.07175,38.71614,12.93944","21","0.08495001","43,43,43,43,42,27,2,1,0,0,0,0,0","6","4"
"2024-10-03 09:26:38","-0.00637603,0.0427288,0.1236752","12.02518,18.13129,33.61898,33.83905,49.98788,16.96978","10","0.3726999","44,44,44,44,44,43,43,39,25,11,2,0,0","9","5"
"2024-10-03 09:26:50","-0.006449435,0.04522464,0.1355786","4.518527,19.09094,30.76858,22.67789,52.62413,15.11271","8","0.3697999","48,48,48,48,48,47,47,47,29,4,0,0,0","9","3"
"2024-10-03 09:27:07","-0.006230718,-0.0112822,0.1422316","20.60662,31.77751,15.24567,28.0858,37.00315,-10.96539","32","0.12265","47,47,47,47,46,44,22,5,0,0,0,0,0","6","4"
"2024-10-03 09:27:22","-0.01175691,0.03036524,0.1418853","-21.71418,19.34496,30.25428,15.67357,53.43962,9.439042","19","0.2722999","48,48,48,48,48,48,48,24,4,0,0,0,0","7","3"
"2024-10-03 09:27:35","-0.01364698,0.0496796,0.1377621","13.54955,13.93119,37.70392,32.2738,46.24072,22.82308","11","0.5434998","48,48,48,48,47,47,47,47,47,33,8,0,0","10","3"
"2024-10-03 09:27:47","-0.002314406,0.03824873,0.1340193","0.007645903,14.71588,36.68269,20.25451,52.07928,17.35963","9","0.32095","48,48,48,48,47,47,47,46,22,1,0,0,0","8","3"
"2024-10-03 09:28:00","-0.0009538097,0.03655528,0.1366288","18.03582,26.21512,22.21463,25.14202,42.75602,-2.609493","10","0.3192","47,47,47,47,47,47,47,45,21,1,0,0,0","8","4"
"2024-10-03 09:28:13","0.01488053,-0.03956899,0.1202311","-1.313715,39.03795,11.4717,15.6804,6.894429,-2.55318","12","0.03190001","36,36,34,34,21,4,1,0,0,0,0,0,0","5","4"
"2024-10-03 09:28:26","-0.008010905,0.03141915,0.1366809","-3.53527,18.87565,31.92241,20.54134,47.53788,17.37065","8","0.2245499","48,48,48,48,48,47,47,15,0,0,0,0,0","7","3"
"2024-10-03 09:28:38","-0.008233067,0.0299256,0.1365548","-9.846516,16.6147,34.61154,23.27153,51.6155,16.41548","8","0.3756999","43,43,43,43,43,43,42,42,28,11,3,0,0","9","3"
"2024-10-03 09:28:53","0.007245993,0.01923774,0.1402213","20.23677,21.73226,27.96371,27.05732,47.02737,13.74526","20","0.1814499","47,47,47,47,47,47,31,2,0,0,0,0,0","7","4"
"2024-10-03 09:29:09","-0.003155424,0.01047962,0.1383291","8.693482,20.75832,29.47931,28.86817,51.35764,2.818992","24","0.12925","47,47,47,47,47,47,16,0,0,0,0,0,0","6","4"
"2024-10-03 09:29:21","0.00113072,0.03154135,0.1308825","7.434914,19.22091,31.47901,29.30444,60.20994,11.12521","8","0.3241","47,47,47,47,47,47,47,45,11,0,0,0,0","8","4"
"2024-10-03 09:29:34","0.0178594,-0.03802985,0.1168209","2.29414,47.16945,-3.394949,31.63334,14.86793,-25.96095","13","0.04645","24,24,24,22,21,17,6,0,0,0,0,0,0","6","13"
"2024-10-03 09:29:47","-0.008328108,0.04654011,0.1189957","-2.899515,15.00238,37.42625,27.93852,61.18028,12.70144","10","0.4442999","44,44,44,44,44,44,44,44,35,13,6,1,0","9","4"
"2024-10-03 09:30:00","-0.01073325,0.04310698,0.1219866","6.222277,17.70039,33.97974,31.4769,57.37914,12.16279","10","0.2375499","34,34,34,33,31,31,30,26,18,13,4,1,0","9","3"
"2024-10-03 09:30:16","-0.008716111,0.01648994,0.140883","22.60889,22.69754,26.9549,28.13805,45.54698,10.02094","25","0.14855","47,47,47,47,46,46,19,4,0,0,0,0,0","6","4"
"2024-10-03 09:30:28","-0.001268902,0.02115549,0.132182","11.84932,20.86743,29.0427,27.52511,60.35575,9.880567","9","0.2555999","47,47,47,47,47,46,45,27,3,2,0,0,0","8","4"
"2024-10-03 09:30:42","-0.001803582,0.03984378,0.1296295","10.0814,18.8509,31.74569,28.23018,50.18595,16.38779","16","0.3976499","44,44,44,43,43,43,43,42,35,7,1,1,1","9","3"
"2024-10-03 09:30:55","-0.006606511,-0.01799318,0.1410414","24.53169,29.95444,17.53674,26.45852,39.20866,-12.49676","11","0.1139","47,47,47,46,45,41,17,0,0,0,0,0,0","6","4"
"2024-10-03 09:31:09","0.01681117,-0.03743955,0.1261866","3.018578,42.09555,2.829793,41.50334,18.67267,-31.89802","13","0.12015","45,45,45,45,43,40,11,3,1,0,0,0,0","6","4"
"2024-10-03 09:31:25","-0.01961315,0.0394557,0.1444551","2.027156,15.40067,35.5376,33.69043,55.48063,15.68119","26","0.2476","38,38,38,37,37,37,37,36,16,6,2,0,0","8","3"
"2024-10-03 09:31:40","0.001293771,0.007596201,0.1401131","18.38833,40.77437,-1.131946,23.12931,49.80204,-38.21687","21","0.1086","46,46,45,45,45,37,4,0,0,0,0,0,0","6","4"
"2024-10-03 09:31:53","0.01203524,-0.04002366,0.1261446","16.98332,50.78193,-13.35995,33.34277,30.89302,-28.13336","14","0.02","23,23,23,21,13,7,3,2,0,0,0,0,0","5","8"
"2024-10-03 09:32:07","-0.001149813,-0.006043423,0.141873","-1.452645,30.85617,18.27238,18.66915,25.62599,-4.474277","14","0.1932","48,48,47,47,47,47,40,17,6,2,0,0,0","7","3"
"2024-10-03 09:32:22","-0.003263474,-0.03049999,0.1271139","19.81309,61.03735,-33.82138,34.62605,53.0311,-46.48475","20","0.1109","42,41,41,38,38,34,27,9,3,0,0,0,0","7","4"
"2024-10-03 09:32:37","0.009239641,-0.03679831,0.1213916","-0.09451874,44.21271,-4.831888,45.61845,50.53787,-59.45938","22","0.11455","46,46,46,46,44,42,19,4,0,0,0,0,0","6","4"
"2024-10-03 09:32:49","0.005742898,-0.04625154,0.1283572","1.273001,37.25716,6.473763,29.50854,36.25523,-24.12953","6","0.06044999","30,30,30,29,28,18,3,0,0,0,0,0,0","6","4"
"2024-10-03 09:33:01","0.009185912,0.03459344,0.1251911","13.17443,21.26605,28.27155,28.68791,64.38429,8.438998","8","0.3421499","42,42,42,42,42,42,40,37,22,5,2,1,0","9","5"
"2024-10-03 09:33:14","-0.01696518,0.03673459,0.1346205","-5.422714,18.60619,31.00432,28.53715,58.23793,10.33379","9","0.3864499","41,41,41,41,41,41,40,39,36,13,3,1,0","9","6"
"2024-10-03 09:33:27","0.003110144,0.03157789,0.1282057","10.19226,21.02687,28.27504,25.66683,52.12121,12.85601","10","0.4405998","46,46,46,46,46,46,46,45,38,22,5,0,0","9","4"
"2024-10-03 09:33:40","0.0002703294,-0.007526182,0.1410345","-15.02647,31.15277,17.24005,14.26547,28.25953,-2.661291","12","0.2169999","49,49,49,48,48,48,43,26,10,2,0,0,0","8","2"
"2024-10-03 09:33:55","-0.0009640533,-0.006967868,0.1420833","16.83563,44.11173,2.269247,24.08491,10.06958,-11.8849","19","0.19215","47,47,47,46,45,45,43,17,3,1,1,0,0","7","4"
"2024-10-03 09:34:11","-0.001264715,0.04124863,0.1264454","10.06446,15.75579,36.06358,32.94726,50.78754,17.09693","28","0.3120499","34,33,32,31,31,31,29,29,25,19,8,1,1","10","3"
"2024-10-03 09:34:23","-0.01757652,0.03635597,0.1436166","10.99118,17.76298,32.90072,30.34173,50.69815,3.868185","6","0.11365","14,13,13,13,13,13,13,13,11,7,5,1,0","9","3"
"2024-10-03 09:34:38","-0.01938905,0.03911986,0.1320887","10.39189,14.77126,37.34536,36.19582,51.78799,16.30046","23","0.3987499","45,45,44,43,43,43,43,42,28,11,5,1,0","9","3"
"2024-10-03 09:34:51","-0.00788369,0.03733958,0.1321257","7.080095,14.3702,37.7519,29.33928,47.39779,21.82562","8","0.3769499","47,47,47,46,44,44,43,42,31,15,1,0,0","9","3"
"2024-10-03 09:35:08","0.003369184,0.01833615,0.1359904","0.8855544,14.64115,36.2915,18.59994,55.27734,15.19337","23","0.1654","37,37,38,38,37,37,35,14,2,1,1,1,1","7","4"
"2024-10-03 09:35:20","-0.000843321,0.04418786,0.1323362","-1.917095,17.84803,32.93441,19.82547,45.25277,21.21615","10","0.4164498","46,46,46,45,45,44,43,43,39,7,4,3,0","9","3"
"2024-10-03 09:35:34","-0.01053582,0.02919107,0.1258825","-12.44166,16.72691,34.39289,23.64431,66.86901,7.152112","12","0.2797999","41,41,41,41,41,41,40,34,21,6,2,0,0","9","10"
"2024-10-03 09:35:46","-0.0098935,0.03521984,0.139059","-14.00495,19.0482,30.48576,17.4683,51.65911,1.864953","9","0.3128","48,48,48,48,48,48,47,41,3,0,0,0,0","8","3"
"2024-10-03 09:35:58","0.006055774,-0.03354836,0.1329419","3.132379,32.05429,15.12444,30.06737,31.12735,-16.71157","6","0.06715001","46,46,46,46,39,17,3,0,0,0,0,0,0","5","4"
"2024-10-03 09:36:11","-0.01107795,0.03364996,0.1392544","-1.964841,26.62793,20.68418,26.15281,47.71881,-18.93725","10","0.3512499","48,48,48,48,47,47,47,44,21,2,0,0,0","8","3"
"2024-10-03 09:36:23","0.01285532,-0.03611276,0.1437522","-6.593645,28.83453,18.04277,16.24075,35.43871,-4.834683","8","0.06369999","48,48,47,45,37,22,4,2,1,1,0,0,0","5","2"
"2024-10-03 09:36:42","-0.005166952,-0.0172077,0.1435534","10.85018,25.0741,23.71078,25.54113,40.93899,-5.079214","38","0.113","47,47,47,47,47,37,11,2,0,0,0,0,0","6","4"
"2024-10-03 09:36:58","-0.01743579,0.03679835,0.1442541","-3.142338,13.94221,36.99098,29.68793,57.80281,10.18353","27","0.3317499","44,44,44,44,44,43,42,41,28,21,10,0,0","9","5"
"2024-10-03 09:37:11","-0.01525788,0.02656152,0.1424018","-0.04821889,16.65358,33.54496,32.16718,54.97528,14.78177","13","0.2361999","47,47,46,46,46,46,43,26,11,2,0,0,0","8","3"
"2024-10-03 09:37:24","-0.008167203,0.04742542,0.1206832","13.46867,18.12432,32.46927,31.00007,56.2149,12.21311","8","0.4435998","46,46,46,46,46,46,46,46,38,3,0,0,0","9","4"
"2024-10-03 09:37:39","-0.009441583,-0.0417887,0.1252737","16.38456,35.12195,13.32916,32.91695,18.19825,-18.20284","22","0.09340002","39,38,38,37,37,32,13,2,0,0,0,0,0","6","4"
"2024-10-03 09:37:51","0.01513167,-0.04868456,0.1128029","3.09163,47.11109,-8.466651,45.27785,35.59252,-49.05154","6","0","0,0,0,0,0,0,0,0,0,0,0,0,0","0","0"
"2024-10-03 09:38:05","0.007530773,0.03593606,0.1269234","-0.3261586,6.965144,46.90073,36.88707,68.35112,13.12819","16","0.3512999","45,45,45,45,45,45,44,44,26,0,0,0,0","9","5"
